gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,email,occyp_type,family_size,begin_month,ID,cluster
0.0,0.0,0.0,0.49552802622490644,0.25,0.0,0.0,0.0,0.6492233621826101,0.6275711392523644,0.0,0.0,0.1111111111111111,0.07142857142857142,0.9166666666666666,0.004471168670983658,0.375
0.0,1.0,1.0,0.6519376673148072,0.5,0.25,0.0,0.0,0.7078007680403507,0.9074870465351866,0.0,0.0,0.38888888888888884,0.07142857142857142,0.31666666666666665,0.004625346901017576,0.125
0.0,0.0,0.0,0.1490678585049774,0.0,0.0,0.75,0.0,0.926577635123517,0.0,0.0,0.0,0.0,0.0,0.75,0.004779525131051496,0.75
0.0,0.0,1.0,0.4665614732014869,0.5,0.25,0.0,0.0,0.42104659826904345,0.6646054673377706,1.0,0.0,0.1111111111111111,0.07142857142857142,0.13333333333333333,0.004933703361085415,0.25
0.0,1.0,1.0,0.4337219038764655,0.5,0.0,0.75,0.0,0.6753023442425633,0.8370935082580441,0.0,0.0,0.1111111111111111,0.0,0.26666666666666666,0.005087881591119334,0.125
0.0,0.0,1.0,0.7746552895178156,0.25,0.25,0.5,0.0,0.8193958846793145,0.7596050774512125,1.0,0.0,0.4444444444444444,0.0,0.9666666666666667,0.005242059821153253,0.25
0.0,0.0,0.0,0.39581140330285924,0.0,0.0,0.0,0.0,0.7395540780649968,0.0,0.0,0.0,0.0,0.07142857142857142,0.18333333333333332,0.005396238051187173,0.375
0.0,0.0,0.0,0.4665614732014869,0.25,0.0,0.0,0.0,0.6034848398005387,0.8274389608093264,1.0,0.0,0.2777777777777778,0.07142857142857142,0.23333333333333334,0.005550416281221091,0.25
0.0,0.0,1.0,0.5214394908629965,0.25,0.0,0.0,0.0,0.3062417607611624,0.6301853871684217,0.0,1.0,0.5,0.14285714285714285,0.5,0.005704594511255011,0.0
1.0,1.0,0.0,0.3509727980423212,0.25,0.0,1.0,0.0,0.13177050495787246,0.7847224216826242,0.0,0.0,0.0,0.07142857142857142,0.11666666666666667,0.00585877274128893,0.875
1.0,1.0,1.0,0.4665614732014869,0.25,0.0,1.0,0.0,0.30687224164612825,0.8775630233049011,0.0,0.0,0.1111111111111111,0.21428571428571427,1.0,0.006012950971322851,0.625
0.0,0.0,1.0,0.4337219038764655,0.75,0.25,0.0,0.0,0.6839571272998223,0.623396399781055,0.0,0.0,0.0,0.07142857142857142,0.5666666666666667,0.006167129201356769,0.0
0.0,0.0,0.0,0.6919061836836713,0.5,0.25,0.25,0.0,0.13950822490972659,0.5091931736464195,0.0,0.0,0.2777777777777778,0.0,0.13333333333333333,0.006321307431390689,0.375
0.0,1.0,1.0,0.657657261204414,0.25,0.0,0.0,0.0,0.5324697655757437,0.9201553301213411,0.0,0.0,0.2777777777777778,0.07142857142857142,0.7833333333333333,0.006475485661424608,0.125
0.0,1.0,1.0,0.5214394908629965,0.25,0.25,0.5,0.0,0.4075772339084084,0.7681781856012081,0.0,0.0,0.2777777777777778,0.07142857142857142,0.1,0.006629663891458527,0.125
1.0,1.0,0.0,0.6919061836836713,0.5,0.0,0.0,0.0,0.5028944804264344,0.860517785384419,0.0,0.0,0.1111111111111111,0.21428571428571427,0.9166666666666666,0.006783842121492446,1.0
1.0,1.0,1.0,0.674058767795366,0.25,0.25,0.0,0.0,0.6495672608471371,0.4454489961301052,0.0,0.0,0.0,0.07142857142857142,0.6,0.006938020351526366,0.625
0.0,1.0,1.0,0.6041885966971403,0.5,0.0,0.0,0.0,0.4555510976099043,0.8913694103510676,0.0,1.0,0.2777777777777778,0.07142857142857142,0.7166666666666667,0.007092198581560284,0.125
0.0,0.0,1.0,0.3509727980423212,0.0,0.0,0.75,0.0,0.7643720983550181,0.0,0.0,0.0,0.0,0.0,0.7,0.007246376811594204,0.0
0.0,0.0,0.0,0.29609478038081205,0.25,0.0,0.0,0.0,0.238321774517109,0.4734594781517717,1.0,0.0,0.0,0.21428571428571427,0.7666666666666666,0.007400555041628123,0.25
0.0,0.0,1.0,0.6145089131290731,0.0,0.0,1.0,0.0,0.7585831375021493,0.0,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.007554733271662042,0.0
0.0,0.0,1.0,0.2083771933942815,0.25,0.0,0.0,0.0,0.698744769874477,0.7619309045153251,1.0,0.0,0.5555555555555555,0.07142857142857142,0.06666666666666667,0.007708911501695962,0.25
0.0,1.0,1.0,0.4116834555399782,0.5,0.0,0.0,0.0,0.2528228348713246,0.818287700405495,1.0,0.0,0.22222222222222224,0.07142857142857142,0.016666666666666666,0.007863089731729882,0.25
0.0,0.0,1.0,0.5448792618078366,0.0,0.0,0.25,0.0,0.892703616667622,0.0,0.0,0.0,0.0,0.0,0.25,0.0080172679617638,0.0
0.0,0.0,1.0,0.4665614732014869,0.25,0.0,0.25,0.0,0.8770562274316501,0.9684951670943828,1.0,0.0,0.611111111111111,0.0,0.05,0.00817144619179772,0.25
0.0,0.0,1.0,0.5448792618078366,0.5,0.25,0.0,0.0,0.3353585143577692,0.865804834408703,0.0,0.0,0.38888888888888884,0.14285714285714285,0.8666666666666667,0.00832562442183164,0.0
0.0,0.0,1.0,0.4843473985400606,0.5,0.0,0.0,0.0,0.584856995472001,0.4971919116983523,0.0,0.0,0.1111111111111111,0.07142857142857142,0.15,0.008479802651865558,0.0
0.0,0.0,1.0,0.4116834555399782,0.0,0.0,0.0,0.0,0.8474809422823407,0.0,0.0,0.0,0.0,0.07142857142857142,0.35,0.008633980881899478,0.0
1.0,1.0,1.0,0.39581140330285924,0.25,0.0,0.0,0.0,0.4151430045279991,0.9314279185714385,0.0,0.0,0.1111111111111111,0.07142857142857142,0.9333333333333333,0.008788159111933397,0.625
0.0,1.0,1.0,0.4647100357067999,0.0,0.25,0.75,0.0,0.549435433025735,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.008942337341967315,0.125
0.0,1.0,0.0,0.27018331574272203,0.5,0.0,1.0,0.19999999999999996,0.3698056972545424,0.8033454489802492,0.0,0.0,0.1111111111111111,0.07142857142857142,0.23333333333333334,0.009096515572001236,0.75
1.0,0.0,0.0,0.4337219038764655,0.25,0.0,0.0,0.0,0.4997420760016049,0.7540131266748096,0.0,0.0,0.22222222222222224,0.14285714285714285,0.75,0.009250693802035154,0.875
0.0,0.0,1.0,0.29609478038081205,0.5,0.0,0.0,0.0,0.6276723792055942,0.8160528008202247,0.0,0.0,0.1111111111111111,0.07142857142857142,0.6666666666666666,0.009404872032069073,0.0
1.0,1.0,1.0,0.4665614732014869,0.25,0.25,0.0,0.19999999999999996,0.1939588467931449,0.7546495854886307,0.0,0.0,0.1111111111111111,0.07142857142857142,0.55,0.009559050262102993,0.625
0.0,0.0,0.0,0.36989993866476967,0.5,0.0,0.0,0.0,0.6375308075886973,0.9036826213469723,0.0,0.0,0.0,0.07142857142857142,0.9,0.009713228492136912,0.375
1.0,1.0,1.0,0.5214394908629965,0.25,0.0,0.0,0.0,0.5555682925431307,0.6343257372229918,0.0,0.0,0.22222222222222224,0.14285714285714285,0.45,0.00986740672217083,0.625
1.0,1.0,0.0,0.5214394908629965,0.25,0.0,0.0,0.0,0.3686020519286983,0.8149563628074457,1.0,0.0,0.38888888888888884,0.21428571428571427,0.05,0.01002158495220475,1.0
0.0,0.0,1.0,0.4665614732014869,0.0,0.0,0.25,0.0,0.9107009801111939,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.01017576318223867,0.0
1.0,0.0,0.0,0.5214394908629965,0.5,0.25,0.0,0.39999999999999997,0.6460136413136929,0.676364460248876,0.0,0.0,0.6666666666666666,0.14285714285714285,0.7,0.010329941412272588,0.875
0.0,0.0,1.0,0.3080938163163287,0.0,0.0,0.0,0.0,0.9503066429758699,0.0,0.0,0.0,0.0,0.07142857142857142,0.3,0.010484119642306508,0.0
0.0,0.0,1.0,0.3788438862149568,0.25,0.0,0.0,0.0,0.925030091133146,0.7940435142982836,0.0,0.0,0.4444444444444444,0.07142857142857142,0.31666666666666665,0.010638297872340427,0.0
0.0,0.0,1.0,0.4337219038764655,0.25,0.25,0.0,0.0,0.5537341663323208,0.8066821880780177,0.0,0.0,0.38888888888888884,0.07142857142857142,0.6833333333333333,0.010792476102374346,0.0
0.0,0.0,1.0,0.1490678585049774,0.0,0.0,0.25,0.39999999999999997,0.9239410786954777,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.010946654332408266,0.0
1.0,1.0,0.0,0.6919061836836713,0.25,0.0,0.0,0.0,0.41640396629793086,0.9189949482727522,0.0,1.0,0.22222222222222224,0.21428571428571427,0.03333333333333333,0.011100832562442185,1.0
0.0,0.0,1.0,0.5214394908629965,0.5,0.25,0.0,0.0,0.22273170172522494,0.8098320035736385,0.0,0.0,0.0,0.07142857142857142,0.016666666666666666,0.011255010792476103,0.0
1.0,0.0,0.0,0.49552802622490644,0.25,0.0,1.0,0.0,0.8651917235054737,0.4796710389909651,0.0,0.0,0.22222222222222224,0.07142857142857142,0.8166666666666667,0.011409189022510023,0.875
0.0,0.0,1.0,0.5448792618078366,0.5,0.25,0.25,0.0,0.7928010546225713,0.9860766267527834,0.0,0.0,0.2777777777777778,0.0,0.6666666666666666,0.011563367252543942,0.0
0.0,1.0,1.0,0.5662780961235341,0.0,0.0,0.0,0.0,0.9206740413824727,0.0,0.0,0.0,0.0,0.07142857142857142,0.31666666666666665,0.01171754548257786,0.125
1.0,0.0,1.0,0.3788438862149568,0.0,0.0,0.0,0.6,0.503582277755488,0.0,0.0,0.0,0.0,0.07142857142857142,0.4,0.011871723712611783,0.5
1.0,0.0,1.0,0.4665614732014869,0.25,0.0,0.5,0.0,0.5880667163409182,0.557741702352552,0.0,0.0,0.1111111111111111,0.0,0.2833333333333333,0.012025901942645701,0.5
1.0,1.0,1.0,0.49552802622490644,0.25,0.0,0.0,0.0,0.3206855046712902,0.8494528436999097,0.0,0.0,0.0,0.2857142857142857,0.9,0.012180080172679622,0.625
0.0,1.0,1.0,0.6659947190455813,0.5,0.5,0.0,0.0,0.6197053934773887,0.8569593125556026,0.0,0.0,0.0,0.07142857142857142,0.0,0.01233425840271354,0.125
0.0,0.0,1.0,0.2253447104821844,0.25,0.0,0.0,0.0,0.19069180948013986,0.5953622102919327,1.0,0.0,0.4444444444444444,0.14285714285714285,0.06666666666666667,0.012488436632747459,0.25
0.0,1.0,1.0,0.4665614732014869,0.5,0.0,0.0,0.0,0.13039491029976502,0.5029660356023916,0.0,0.0,0.05555555555555555,0.14285714285714285,0.5666666666666667,0.01264261486278138,0.125
0.0,1.0,0.0,0.74678420134518,0.25,0.25,0.0,0.0,0.3982919699661833,0.822836841828303,1.0,0.0,0.38888888888888884,0.07142857142857142,0.36666666666666664,0.012796793092815298,0.25
0.0,0.0,0.0,0.49552802622490644,0.0,0.25,0.25,0.0,0.8932767811085,0.0,0.0,0.0,0.0,0.0,0.05,0.012950971322849216,0.375
1.0,0.0,1.0,0.5214394908629965,0.25,0.75,0.0,0.39999999999999997,0.16392503009113313,0.6933644441879618,1.0,0.0,0.0,0.07142857142857142,0.43333333333333335,0.013105149552883137,0.25
0.0,1.0,1.0,0.3509727980423212,0.5,0.0,1.0,0.0,0.22668653636728375,0.6928533569827802,0.0,0.0,0.2777777777777778,0.14285714285714285,0.13333333333333333,0.013259327782917055,0.125
1.0,1.0,0.0,0.49552802622490644,0.75,0.25,0.0,0.0,0.32567203530692956,0.8084159540155659,0.0,0.0,0.0,0.14285714285714285,0.6166666666666667,0.013413506012950974,1.0
1.0,0.0,1.0,0.4116834555399782,0.25,0.0,1.0,0.0,0.5315527024703387,0.7775179675764096,0.0,0.0,0.16666666666666666,0.07142857142857142,0.3,0.013567684242984894,0.875
0.0,0.0,0.0,0.49552802622490644,0.5,0.0,0.0,0.0,0.3080185705278845,0.8097492407153896,1.0,0.0,0.38888888888888884,0.07142857142857142,0.1,0.013721862473018813,0.25
0.0,0.0,1.0,0.29609478038081205,0.0,0.0,0.0,0.0,0.7923425230698687,0.0,0.0,0.0,0.0,0.07142857142857142,0.18333333333333332,0.013876040703052732,0.0
0.0,0.0,1.0,0.49552802622490644,0.25,0.25,0.0,0.0,0.34917177738293115,0.8372205738955216,0.0,0.0,0.5555555555555555,0.21428571428571427,0.7166666666666667,0.014030218933086652,0.0
0.0,0.0,1.0,0.3304666378550656,0.25,0.0,0.0,0.0,0.4709692210695249,0.623896376351123,0.0,0.0,0.05555555555555555,0.14285714285714285,0.21666666666666667,0.01418439716312057,0.0
0.0,1.0,1.0,0.8150625775505591,0.0,0.25,0.5,0.0,0.8074167478649624,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.014338575393154489,0.125
0.0,0.0,1.0,0.4665614732014869,0.25,0.0,0.25,0.0,0.39141399667564625,0.7204589773308194,0.0,0.0,0.5555555555555555,0.0,0.7333333333333333,0.01449275362318841,0.0
1.0,1.0,1.0,0.5448792618078366,0.25,0.0,0.0,0.0,0.18610649395311518,0.8468535514738268,1.0,0.0,0.1111111111111111,0.07142857142857142,0.9333333333333333,0.014646931853222328,0.625
1.0,1.0,1.0,0.5859631154732448,0.5,0.0,0.0,0.19999999999999996,0.13039491029976502,0.6068562078606692,0.0,0.0,0.22222222222222224,0.07142857142857142,0.7,0.014801110083256247,0.625
0.0,0.0,0.0,0.6400832544074917,0.25,0.0,1.0,0.0,0.5444489023900957,0.7178764357839733,0.0,0.0,0.05555555555555555,0.07142857142857142,0.6833333333333333,0.014955288313290167,0.75
0.0,0.0,1.0,0.36989993866476967,0.25,0.0,0.0,0.0,0.38917865535622176,0.7524406593592481,0.0,0.0,0.05555555555555555,0.21428571428571427,0.65,0.015109466543324086,0.0
1.0,1.0,1.0,0.47263416327862506,0.75,0.25,0.0,0.0,0.35599243422938043,0.5315291959043055,0.0,0.0,0.38888888888888884,0.07142857142857142,1.0,0.015263644773358004,0.625
0.0,0.0,0.0,0.5062223829606802,0.5,0.25,0.0,0.19999999999999996,0.3972602739726028,0.8748843090833234,1.0,0.0,0.1111111111111111,0.07142857142857142,0.9166666666666666,0.015417823003391925,0.25
0.0,0.0,1.0,0.6659947190455813,0.75,0.0,0.0,0.0,0.6163810397202957,0.8621025002127687,0.0,0.0,0.33333333333333326,0.21428571428571427,0.5333333333333333,0.015572001233425845,0.0
0.0,0.0,1.0,0.39581140330285924,0.5,0.25,0.25,0.0,0.6698572820542213,0.4971919116983523,0.0,0.0,0.0,0.0,0.2833333333333333,0.01572617946345976,0.0
0.0,0.0,1.0,0.39581140330285924,0.0,0.5,0.5,0.0,0.7269444603656788,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.01588035769349368,0.0
0.0,0.0,0.0,0.12562808756013677,0.25,0.0,0.0,0.0,0.2639995414684473,0.8576131046775197,0.0,0.0,0.0,0.14285714285714285,0.43333333333333335,0.0160345359235276,0.375
0.0,0.0,1.0,0.39581140330285924,0.5,0.0,0.5,0.0,0.1712042184902849,0.7092818382461866,1.0,1.0,0.6666666666666666,0.07142857142857142,0.1,0.016188714153561518,0.25
0.0,0.0,0.0,0.25612626401194794,0.5,0.0,0.0,0.0,0.38333237805926523,0.836583679893441,0.0,0.0,0.0,0.07142857142857142,0.2833333333333333,0.016342892383595438,0.375
0.0,1.0,1.0,0.49552802622490644,0.5,0.25,0.0,0.0,0.45239869318507486,0.7673708401729432,0.0,0.0,0.4444444444444444,0.14285714285714285,0.3,0.016497070613629358,0.125
0.0,0.0,1.0,0.2253447104821844,0.5,0.0,0.0,0.0,0.4261477617928584,0.8344862825739856,1.0,1.0,0.05555555555555555,0.21428571428571427,0.65,0.016651248843663275,0.25
0.0,0.0,1.0,0.49552802622490644,0.75,0.25,0.75,0.0,0.46305955178540725,0.8798171630705008,0.0,0.0,0.0,0.0,0.8666666666666667,0.016805427073697195,0.0
0.0,0.0,0.0,0.4665614732014869,0.75,0.0,0.25,0.0,0.4477560612139623,0.7878895571438811,0.0,0.0,0.33333333333333326,0.07142857142857142,0.5833333333333334,0.016959605303731116,0.375
1.0,0.0,1.0,0.49552802622490644,0.25,0.0,0.25,0.0,0.2548862268584857,0.7364268072977835,0.0,0.0,0.1111111111111111,0.07142857142857142,0.4166666666666667,0.017113783533765033,0.5
0.0,0.0,0.0,0.39581140330285924,0.5,0.0,0.25,0.0,0.41279303032039893,0.8114327901964485,0.0,0.0,0.05555555555555555,0.07142857142857142,0.13333333333333333,0.017267961763798953,0.375
0.0,0.0,1.0,0.3509727980423212,0.0,0.0,0.0,0.0,0.8645039261764201,0.0,0.0,0.0,0.0,0.07142857142857142,0.23333333333333334,0.017422139993832873,0.0
1.0,0.0,1.0,0.3509727980423212,0.25,0.0,0.0,0.0,0.6126554708545883,0.884666165803639,0.0,0.0,0.1111111111111111,0.14285714285714285,0.0,0.01757631822386679,0.5
0.0,1.0,0.0,0.27018331574272203,0.25,0.25,0.0,0.0,0.26669341434057436,0.8292377150887738,1.0,0.0,0.05555555555555555,0.21428571428571427,0.16666666666666666,0.01773049645390071,0.25
0.0,1.0,1.0,0.4337219038764655,0.25,0.0,1.0,0.0,0.23104258611795725,0.5582132063513314,0.0,0.0,0.4444444444444444,0.07142857142857142,0.11666666666666667,0.01788467468393463,0.125
0.0,0.0,1.0,0.5448792618078366,0.5,0.0,0.0,0.0,0.8799220496360406,0.871520875673965,0.0,0.0,0.33333333333333326,0.07142857142857142,0.8166666666666667,0.018038852913968548,0.0
0.0,0.0,0.0,0.39581140330285924,0.25,0.0,0.75,0.0,0.34470109474408206,0.2991388768795692,0.0,0.0,0.05555555555555555,0.07142857142857142,0.18333333333333332,0.018193031144002468,0.75
0.0,0.0,1.0,0.49552802622490644,0.5,0.5,1.0,0.0,0.33438413480827656,0.7669960843667597,1.0,0.0,0.2777777777777778,0.14285714285714285,0.05,0.01834720937403639,0.25
0.0,0.0,0.0,0.39581140330285924,0.0,0.0,0.0,0.0,0.838424944116467,0.0,0.0,0.0,0.0,0.07142857142857142,0.016666666666666666,0.018501387604070305,0.375
0.0,1.0,1.0,0.5214394908629965,0.25,0.25,0.0,0.0,0.5783229208459907,0.8077005967750297,0.0,1.0,0.38888888888888884,0.07142857142857142,0.9666666666666667,0.018655565834104226,0.125
1.0,1.0,0.0,0.5448792618078366,0.25,0.5,0.25,0.0,0.04900555969507653,0.5960172437995764,1.0,0.0,0.38888888888888884,0.0,0.05,0.018809744064138146,1.0
1.0,1.0,0.0,0.5493105790356316,0.25,0.25,0.0,0.0,0.43113429242849777,0.8875365357916956,1.0,0.0,0.1111111111111111,0.07142857142857142,0.8333333333333334,0.018963922294172063,1.0
0.0,0.0,0.0,0.49552802622490644,0.25,0.0,0.0,0.0,0.2488680002292658,0.8429031080360797,0.0,0.0,0.38888888888888884,0.14285714285714285,0.4666666666666667,0.019118100524205983,0.375
0.0,1.0,0.0,0.29609478038081205,0.0,0.0,0.0,0.0,0.8321201352668081,0.0,0.0,0.0,0.0,0.07142857142857142,0.23333333333333334,0.019272278754239903,0.375
1.0,1.0,0.0,0.4665614732014869,0.25,0.25,0.0,0.0,0.06717487247091192,0.77212306166454,1.0,0.0,0.22222222222222224,0.14285714285714285,0.31666666666666665,0.01942645698427382,1.0
0.0,0.0,1.0,0.3409333856413501,0.75,0.0,0.0,0.0,0.362411875967215,0.8377904465733645,0.0,0.0,0.2777777777777778,0.14285714285714285,0.2833333333333333,0.01958063521430774,0.0
0.0,0.0,0.0,0.29609478038081205,0.25,0.25,0.5,0.0,0.8128618100533044,0.7587277103882761,0.0,0.0,0.2777777777777778,0.0,0.23333333333333334,0.01973481344434166,0.75
0.0,0.0,1.0,0.27018331574272203,0.25,0.0,0.0,0.0,0.4491316558720697,0.7553522015526049,0.0,0.0,0.33333333333333326,0.07142857142857142,0.9833333333333333,0.019888991674375578,0.0
0.0,0.0,1.0,0.4665614732014869,0.0,0.25,0.75,0.0,0.8433541583080185,0.0,0.0,0.0,0.0,0.0,0.7833333333333333,0.020043169904409498,0.0
0.0,0.0,0.0,0.39581140330285924,0.25,0.0,1.0,0.0,0.14019602223878036,0.7283877168181371,0.0,0.0,0.1111111111111111,0.14285714285714285,0.35,0.02019734813444342,0.75
0.0,1.0,1.0,0.6370281660221622,0.5,0.0,0.0,0.0,0.6492806786266979,0.8456314996462737,0.0,0.0,0.05555555555555555,0.07142857142857142,0.5333333333333333,0.020351526364477335,0.125
1.0,1.0,1.0,0.39581140330285924,0.25,0.0,0.0,0.0,0.6370722760359947,0.8348442280450724,0.0,0.0,0.7222222222222221,0.07142857142857142,0.11666666666666667,0.020505704594511256,0.625
1.0,1.0,0.0,0.6211561137850432,0.25,0.0,0.25,0.19999999999999996,0.20857454003553622,0.8387958698901663,0.0,0.0,0.2777777777777778,0.0,0.85,0.020659882824545176,1.0
0.0,0.0,1.0,0.5662780961235341,0.25,0.0,0.0,0.0,0.5107468332664642,0.8185922094849714,1.0,0.0,0.7777777777777777,0.14285714285714285,0.16666666666666666,0.020814061054579093,0.25
1.0,0.0,0.0,0.5214394908629965,0.25,0.0,0.0,0.0,0.6547830572591277,0.6927251898472364,0.0,1.0,0.0,0.14285714285714285,0.016666666666666666,0.020968239284613013,0.875
1.0,1.0,0.0,0.49552802622490644,0.25,0.0,0.0,0.0,0.871439215911045,0.8130893912097147,0.0,0.0,0.22222222222222224,0.07142857142857142,0.2,0.021122417514646934,1.0
0.0,0.0,1.0,0.4337219038764655,0.25,0.25,0.0,0.0,0.5780936550696395,0.8829865745874377,0.0,0.0,0.0,0.07142857142857142,0.25,0.02127659574468085,0.0
1.0,1.0,0.0,0.49552802622490644,0.5,0.0,0.0,0.0,0.4369232532813664,0.8129690715502902,0.0,0.0,0.16666666666666666,0.3571428571428571,0.5,0.02143077397471477,1.0
0.0,0.0,0.0,0.39581140330285924,0.5,0.0,0.0,0.19999999999999996,0.34298160142144785,0.7314319053593646,0.0,0.0,0.05555555555555555,0.14285714285714285,0.7666666666666666,0.02158495220474869,0.375
